codgeo,libgeo,ze2020,libze2020,ze_partie_reg,dep,reg
67513,Waldersbach,4423,Strasbourg,,67,44
67514,Waldhambach,4420,Sarreguemines,,67,44
67515,Waldolwisheim,4423,Strasbourg,,67,44
67516,Waltenheim-sur-Zorn,4423,Strasbourg,,67,44
67517,Wangen,4423,Strasbourg,,67,44
67519,La Wantzenau,4423,Strasbourg,,67,44
67520,Wasselonne,4423,Strasbourg,,67,44
67521,Weinbourg,4409,Haguenau,,67,44
67522,Weislingen,4420,Sarreguemines,,67,44
67523,Weitbruch,4409,Haguenau,,67,44
67524,Weiterswiller,4409,Haguenau,,67,44
67525,Westhoffen,4423,Strasbourg,,67,44
67526,Westhouse,4423,Strasbourg,,67,44
67527,Westhouse-Marmoutier,4423,Strasbourg,,67,44
67528,Weyer,4419,Sarrebourg,,67,44
67529,Weyersheim,4409,Haguenau,,67,44
67530,Wickersheim-Wilshausen,4423,Strasbourg,,67,44
67531,Wildersbach,4423,Strasbourg,,67,44
67532,Willgottheim,4423,Strasbourg,,67,44
67534,Wilwisheim,4423,Strasbourg,,67,44
67535,Wimmenau,4409,Haguenau,,67,44
67536,Windstein,4409,Haguenau,,67,44
67537,Wingen,4409,Haguenau,,67,44
67538,Wingen-sur-Moder,4409,Haguenau,,67,44
67539,Wingersheim les Quatre Bans,4423,Strasbourg,,67,44
67540,Wintershouse,4409,Haguenau,,67,44
67541,Wintzenbach,4409,Haguenau,,67,44
67542,Wintzenheim-Kochersberg,4423,Strasbourg,,67,44
67543,Wisches,4423,Strasbourg,,67,44
67544,Wissembourg,4409,Haguenau,,67,44
67545,Witternheim,4422,Sélestat,,67,44
67546,Wittersheim,4409,Haguenau,,67,44
67547,Wittisheim,4422,Sélestat,,67,44
67548,Wiwersheim,4423,Strasbourg,,67,44
67550,Wœrth,4409,Haguenau,,67,44
67551,Wolfisheim,4423,Strasbourg,,67,44
67552,Wolfskirchen,4420,Sarreguemines,,67,44
67553,Wolschheim,4423,Strasbourg,,67,44
67554,Wolxheim,4423,Strasbourg,,67,44
67555,Zehnacker,4423,Strasbourg,,67,44
67556,Zeinheim,4423,Strasbourg,,67,44
67557,Zellwiller,4423,Strasbourg,,67,44
67558,Zinswiller,4409,Haguenau,,67,44
67559,Zittersheim,4409,Haguenau,,67,44
68001,Algolsheim,4405,Colmar,,68,44
68002,Altenach,4411,Mulhouse,,68,44
68004,Altkirch,4411,Mulhouse,,68,44
68005,Ammerschwihr,4405,Colmar,,68,44
68006,Bernwiller,4411,Mulhouse,,68,44
68007,Andolsheim,4405,Colmar,,68,44
68008,Appenwihr,4405,Colmar,,68,44
68009,Artzenheim,4405,Colmar,,68,44
68010,Aspach,4411,Mulhouse,,68,44
68011,Aspach-le-Bas,4411,Mulhouse,,68,44
68012,Aspach-Michelbach,4411,Mulhouse,,68,44
68013,Attenschwiller,4418,Saint-Louis,,68,44
68014,Aubure,4405,Colmar,,68,44
68015,Baldersheim,4411,Mulhouse,,68,44
68016,Balgau,4411,Mulhouse,,68,44
68017,Ballersdorf,4411,Mulhouse,,68,44
68018,Balschwiller,4411,Mulhouse,,68,44
68019,Baltzenheim,4405,Colmar,,68,44
68020,Bantzenheim,4411,Mulhouse,,68,44
68021,Bartenheim,4418,Saint-Louis,,68,44
68022,Battenheim,4411,Mulhouse,,68,44
68023,Beblenheim,4405,Colmar,,68,44
68024,Bellemagny,4411,Mulhouse,,68,44
68025,Bendorf,4418,Saint-Louis,,68,44
68026,Bennwihr,4405,Colmar,,68,44
68027,Berentzwiller,4418,Saint-Louis,,68,44
68028,Bergheim,4405,Colmar,,68,44
68029,Bergholtz,4411,Mulhouse,,68,44
68030,Bergholtzzell,4411,Mulhouse,,68,44
68032,Berrwiller,4411,Mulhouse,,68,44
68033,Bettendorf,4418,Saint-Louis,,68,44
68034,Bettlach,4418,Saint-Louis,,68,44
68035,Biederthal,4418,Saint-Louis,,68,44
68036,Biesheim,4405,Colmar,,68,44
68037,Biltzheim,4405,Colmar,,68,44
68038,Bischwihr,4405,Colmar,,68,44
68039,Bisel,4411,Mulhouse,,68,44
68040,Bitschwiller-lès-Thann,4411,Mulhouse,,68,44
68041,Blodelsheim,4411,Mulhouse,,68,44
68042,Blotzheim,4418,Saint-Louis,,68,44
68043,Bollwiller,4411,Mulhouse,,68,44
68044,Le Bonhomme,4405,Colmar,,68,44
68045,Bourbach-le-Bas,4411,Mulhouse,,68,44
68046,Bourbach-le-Haut,4411,Mulhouse,,68,44
68049,Bouxwiller,4418,Saint-Louis,,68,44
68050,Bréchaumont,4411,Mulhouse,,68,44
68051,Breitenbach-Haut-Rhin,4405,Colmar,,68,44
68052,Bretten,4411,Mulhouse,,68,44
68054,Brinckheim,4418,Saint-Louis,,68,44
68055,Bruebach,4411,Mulhouse,,68,44
68056,Brunstatt-Didenheim,4411,Mulhouse,,68,44
68057,Buethwiller,4411,Mulhouse,,68,44
68058,Buhl,4411,Mulhouse,,68,44
68059,Burnhaupt-le-Bas,4411,Mulhouse,,68,44
68060,Burnhaupt-le-Haut,4411,Mulhouse,,68,44
68061,Buschwiller,4418,Saint-Louis,,68,44
68062,Carspach,4411,Mulhouse,,68,44
68063,Cernay,4411,Mulhouse,,68,44
68064,Chalampé,4411,Mulhouse,,68,44
68065,Chavannes-sur-l'Étang,4411,Mulhouse,,68,44
68066,Colmar,4405,Colmar,,68,44
68067,Courtavon,4418,Saint-Louis,,68,44
68068,Dannemarie,4411,Mulhouse,,68,44
68069,Dessenheim,4405,Colmar,,68,44
68071,Diefmatten,4411,Mulhouse,,68,44
68072,Dietwiller,4418,Saint-Louis,,68,44
68073,Dolleren,4411,Mulhouse,,68,44
68074,Durlinsdorf,4418,Saint-Louis,,68,44
68075,Durmenach,4418,Saint-Louis,,68,44
68076,Durrenentzen,4405,Colmar,,68,44
68077,Eglingen,4411,Mulhouse,,68,44
68078,Eguisheim,4405,Colmar,,68,44
68079,Elbach,4411,Mulhouse,,68,44
68080,Emlingen,4418,Saint-Louis,,68,44
68081,Saint-Bernard,4411,Mulhouse,,68,44
68082,Ensisheim,4411,Mulhouse,,68,44
68083,Eschbach-au-Val,4405,Colmar,,68,44
68084,Eschentzwiller,4411,Mulhouse,,68,44
68085,Eteimbes,4411,Mulhouse,,68,44
68086,Falkwiller,4411,Mulhouse,,68,44
68087,Feldbach,4418,Saint-Louis,,68,44
68088,Feldkirch,4411,Mulhouse,,68,44
68089,Fellering,4411,Mulhouse,,68,44
68090,Ferrette,4418,Saint-Louis,,68,44
68091,Fessenheim,4411,Mulhouse,,68,44
68092,Fislis,4418,Saint-Louis,,68,44
68093,Flaxlanden,4411,Mulhouse,,68,44
68094,Folgensbourg,4418,Saint-Louis,,68,44
68095,Fortschwihr,4405,Colmar,,68,44
68096,Franken,4418,Saint-Louis,,68,44
68097,Fréland,4405,Colmar,,68,44
68098,Friesen,4411,Mulhouse,,68,44
68099,Frœningen,4411,Mulhouse,,68,44
68100,Fulleren,4411,Mulhouse,,68,44
68101,Galfingue,4411,Mulhouse,,68,44
68102,Geishouse,4411,Mulhouse,,68,44
68103,Geispitzen,4418,Saint-Louis,,68,44
68104,Geiswasser,4405,Colmar,,68,44
68105,Gildwiller,4411,Mulhouse,,68,44
68106,Goldbach-Altenbach,4411,Mulhouse,,68,44
68107,Gommersdorf,4411,Mulhouse,,68,44
68109,Griesbach-au-Val,4405,Colmar,,68,44
68110,Grussenheim,4422,Sélestat,,68,44
68111,Gueberschwihr,4405,Colmar,,68,44
68112,Guebwiller,4411,Mulhouse,,68,44
68113,Guémar,4405,Colmar,,68,44
68114,Guevenatten,4411,Mulhouse,,68,44
68115,Guewenheim,4411,Mulhouse,,68,44
68116,Gundolsheim,4405,Colmar,,68,44
68117,Gunsbach,4405,Colmar,,68,44
68118,Habsheim,4411,Mulhouse,,68,44
68119,Hagenbach,4411,Mulhouse,,68,44
68120,Hagenthal-le-Bas,4418,Saint-Louis,,68,44
68121,Hagenthal-le-Haut,4418,Saint-Louis,,68,44
68122,Hartmannswiller,4411,Mulhouse,,68,44
68123,Hattstatt,4405,Colmar,,68,44
68124,Hausgauen,4418,Saint-Louis,,68,44
68125,Hecken,4411,Mulhouse,,68,44
68126,Hégenheim,4418,Saint-Louis,,68,44
68127,Heidwiller,4411,Mulhouse,,68,44
68128,Heimersdorf,4418,Saint-Louis,,68,44
68129,Heimsbrunn,4411,Mulhouse,,68,44
68130,Heiteren,4405,Colmar,,68,44
68131,Heiwiller,4418,Saint-Louis,,68,44
68132,Helfrantzkirch,4418,Saint-Louis,,68,44
68134,Herrlisheim-près-Colmar,4405,Colmar,,68,44
68135,Hésingue,4418,Saint-Louis,,68,44
68136,Hettenschlag,4405,Colmar,,68,44
68137,Hindlingen,4411,Mulhouse,,68,44
68138,Hirsingue,4418,Saint-Louis,,68,44
68139,Hirtzbach,4411,Mulhouse,,68,44
68140,Hirtzfelden,4411,Mulhouse,,68,44
68141,Hochstatt,4411,Mulhouse,,68,44
68142,Hohrod,4405,Colmar,,68,44
68143,Porte du Ried,4405,Colmar,,68,44
68144,Hombourg,4411,Mulhouse,,68,44
68145,Horbourg-Wihr,4405,Colmar,,68,44
68146,Houssen,4405,Colmar,,68,44
68147,Hunawihr,4405,Colmar,,68,44
68148,Hundsbach,4418,Saint-Louis,,68,44
68149,Huningue,4418,Saint-Louis,,68,44
68150,Husseren-les-Châteaux,4405,Colmar,,68,44
68151,Husseren-Wesserling,4411,Mulhouse,,68,44
68152,Illfurth,4411,Mulhouse,,68,44
68153,Illhaeusern,4405,Colmar,,68,44
68154,Illzach,4411,Mulhouse,,68,44
68155,Ingersheim,4405,Colmar,,68,44
68156,Issenheim,4411,Mulhouse,,68,44
68157,Jebsheim,4405,Colmar,,68,44
68158,Jettingen,4418,Saint-Louis,,68,44
68159,Jungholtz,4411,Mulhouse,,68,44
68160,Kappelen,4418,Saint-Louis,,68,44
68161,Katzenthal,4405,Colmar,,68,44
68162,Kaysersberg Vignoble,4405,Colmar,,68,44
68163,Kembs,4418,Saint-Louis,,68,44
68165,Kiffis,4418,Saint-Louis,,68,44
68166,Kingersheim,4411,Mulhouse,,68,44
68167,Kirchberg,4411,Mulhouse,,68,44
68168,Knœringue,4418,Saint-Louis,,68,44
68169,Kœstlach,4418,Saint-Louis,,68,44
68170,Kœtzingue,4418,Saint-Louis,,68,44
68171,Kruth,4411,Mulhouse,,68,44
68172,Kunheim,4405,Colmar,,68,44
68173,Labaroche,4405,Colmar,,68,44
68174,Landser,4418,Saint-Louis,,68,44
68175,Lapoutroie,4405,Colmar,,68,44
68176,Largitzen,4411,Mulhouse,,68,44
68177,Lautenbach,4411,Mulhouse,,68,44
68178,Lautenbachzell,4411,Mulhouse,,68,44
68179,Lauw,4411,Mulhouse,,68,44
68180,Leimbach,4411,Mulhouse,,68,44
68181,Levoncourt,4418,Saint-Louis,,68,44
68182,Leymen,4418,Saint-Louis,,68,44
68183,Liebenswiller,4418,Saint-Louis,,68,44
68184,Liebsdorf,4418,Saint-Louis,,68,44
68185,Lièpvre,4422,Sélestat,,68,44
68186,Ligsdorf,4418,Saint-Louis,,68,44
68187,Linsdorf,4418,Saint-Louis,,68,44
68188,Linthal,4411,Mulhouse,,68,44
68189,Logelheim,4405,Colmar,,68,44
68190,Lucelle,4418,Saint-Louis,,68,44
68191,Luemschwiller,4411,Mulhouse,,68,44
68192,Valdieu-Lutran,4411,Mulhouse,,68,44
68193,Luttenbach-près-Munster,4405,Colmar,,68,44
68194,Lutter,4418,Saint-Louis,,68,44
68195,Lutterbach,4411,Mulhouse,,68,44
68196,Magny,4411,Mulhouse,,68,44
68197,Magstatt-le-Bas,4418,Saint-Louis,,68,44
68198,Magstatt-le-Haut,4418,Saint-Louis,,68,44
68199,Malmerspach,4411,Mulhouse,,68,44
68200,Manspach,4411,Mulhouse,,68,44
68201,Masevaux-Niederbruck,4411,Mulhouse,,68,44
68202,Mertzen,4411,Mulhouse,,68,44
68203,Merxheim,4411,Mulhouse,,68,44
68204,Metzeral,4405,Colmar,,68,44
68205,Meyenheim,4411,Mulhouse,,68,44
68207,Michelbach-le-Bas,4418,Saint-Louis,,68,44
68208,Michelbach-le-Haut,4418,Saint-Louis,,68,44
68209,Mittelwihr,4405,Colmar,,68,44
68210,Mittlach,4405,Colmar,,68,44
68211,Mitzach,4411,Mulhouse,,68,44
68212,Mœrnach,4418,Saint-Louis,,68,44
68213,Mollau,4411,Mulhouse,,68,44
68214,Montreux-Jeune,4411,Mulhouse,,68,44
68215,Montreux-Vieux,4411,Mulhouse,,68,44
68216,Mooslargue,4418,Saint-Louis,,68,44
68217,Moosch,4411,Mulhouse,,68,44
68218,Morschwiller-le-Bas,4411,Mulhouse,,68,44
68219,Le Haut Soultzbach,4411,Mulhouse,,68,44
68221,Muespach,4418,Saint-Louis,,68,44
68222,Muespach-le-Haut,4418,Saint-Louis,,68,44
68223,Muhlbach-sur-Munster,4405,Colmar,,68,44
68224,Mulhouse,4411,Mulhouse,,68,44
68225,Munchhouse,4411,Mulhouse,,68,44
68226,Munster,4405,Colmar,,68,44
68227,Muntzenheim,4405,Colmar,,68,44
68228,Munwiller,4405,Colmar,,68,44
68229,Murbach,4411,Mulhouse,,68,44
68230,Nambsheim,4405,Colmar,,68,44
68231,Neuf-Brisach,4405,Colmar,,68,44
68232,Neuwiller,4418,Saint-Louis,,68,44
68234,Niederentzen,4405,Colmar,,68,44
68235,Niederhergheim,4405,Colmar,,68,44
68237,Niedermorschwihr,4405,Colmar,,68,44
68238,Niffer,4418,Saint-Louis,,68,44
68239,Oberbruck,4411,Mulhouse,,68,44
68240,Illtal,4418,Saint-Louis,,68,44
68241,Oberentzen,4405,Colmar,,68,44
68242,Oberhergheim,4405,Colmar,,68,44
68243,Oberlarg,4418,Saint-Louis,,68,44
68244,Obermorschwihr,4405,Colmar,,68,44
68245,Obermorschwiller,4411,Mulhouse,,68,44
68246,Obersaasheim,4405,Colmar,,68,44
68247,Oderen,4411,Mulhouse,,68,44
68248,Oltingue,4418,Saint-Louis,,68,44
68249,Orbey,4405,Colmar,,68,44
68250,Orschwihr,4411,Mulhouse,,68,44
68251,Osenbach,4405,Colmar,,68,44
68252,Ostheim,4405,Colmar,,68,44
68253,Ottmarsheim,4411,Mulhouse,,68,44
68254,Petit-Landau,4418,Saint-Louis,,68,44
68255,Pfaffenheim,4405,Colmar,,68,44
68256,Pfastatt,4411,Mulhouse,,68,44
68257,Pfetterhouse,4411,Mulhouse,,68,44
68258,Pulversheim,4411,Mulhouse,,68,44
68259,Raedersdorf,4418,Saint-Louis,,68,44
68260,Raedersheim,4411,Mulhouse,,68,44
68261,Rammersmatt,4411,Mulhouse,,68,44
68262,Ranspach,4411,Mulhouse,,68,44
68263,Ranspach-le-Bas,4418,Saint-Louis,,68,44
68264,Ranspach-le-Haut,4418,Saint-Louis,,68,44
68265,Rantzwiller,4418,Saint-Louis,,68,44
68266,Réguisheim,4411,Mulhouse,,68,44
68267,Reiningue,4411,Mulhouse,,68,44
68268,Retzwiller,4411,Mulhouse,,68,44
68269,Ribeauvillé,4405,Colmar,,68,44
68270,Richwiller,4411,Mulhouse,,68,44
68271,Riedisheim,4411,Mulhouse,,68,44
68273,Riespach,4418,Saint-Louis,,68,44
68274,Rimbach-près-Guebwiller,4411,Mulhouse,,68,44
68275,Rimbach-près-Masevaux,4411,Mulhouse,,68,44
68276,Rimbachzell,4411,Mulhouse,,68,44
68277,Riquewihr,4405,Colmar,,68,44
68278,Rixheim,4411,Mulhouse,,68,44
68279,Roderen,4411,Mulhouse,,68,44
68280,Rodern,4405,Colmar,,68,44
68281,Roggenhouse,4411,Mulhouse,,68,44
68282,Romagny,4411,Mulhouse,,68,44
68283,Rombach-le-Franc,4422,Sélestat,,68,44
68284,Roppentzwiller,4418,Saint-Louis,,68,44
68285,Rorschwihr,4405,Colmar,,68,44
68286,Rosenau,4418,Saint-Louis,,68,44
68287,Rouffach,4405,Colmar,,68,44
68288,Ruederbach,4418,Saint-Louis,,68,44
68289,Ruelisheim,4411,Mulhouse,,68,44
68290,Rustenhart,4405,Colmar,,68,44
68291,Rumersheim-le-Haut,4411,Mulhouse,,68,44
68292,Saint-Amarin,4411,Mulhouse,,68,44
68293,Saint-Cosme,4411,Mulhouse,,68,44
68294,Sainte-Croix-aux-Mines,4422,Sélestat,,68,44
68295,Sainte-Croix-en-Plaine,4405,Colmar,,68,44
68296,Saint-Hippolyte,4405,Colmar,,68,44
68297,Saint-Louis,4418,Saint-Louis,,68,44
68298,Sainte-Marie-aux-Mines,4422,Sélestat,,68,44
68299,Saint-Ulrich,4411,Mulhouse,,68,44
68300,Sausheim,4411,Mulhouse,,68,44
68301,Schlierbach,4418,Saint-Louis,,68,44
68302,Schweighouse-Thann,4411,Mulhouse,,68,44
68303,Schwoben,4418,Saint-Louis,,68,44
68304,Sentheim,4411,Mulhouse,,68,44
68305,Seppois-le-Bas,4411,Mulhouse,,68,44
68306,Seppois-le-Haut,4411,Mulhouse,,68,44
68307,Sewen,4411,Mulhouse,,68,44
68308,Sickert,4411,Mulhouse,,68,44
68309,Sierentz,4418,Saint-Louis,,68,44
68311,Sondernach,4405,Colmar,,68,44
68312,Sondersdorf,4418,Saint-Louis,,68,44
68313,Soppe-le-Bas,4411,Mulhouse,,68,44
68315,Soultz-Haut-Rhin,4411,Mulhouse,,68,44
68316,Soultzbach-les-Bains,4405,Colmar,,68,44
68317,Soultzeren,4405,Colmar,,68,44
68318,Soultzmatt,4405,Colmar,,68,44
68320,Spechbach,4411,Mulhouse,,68,44
68321,Staffelfelden,4411,Mulhouse,,68,44
68322,Steinbach,4411,Mulhouse,,68,44
68323,Steinbrunn-le-Bas,4411,Mulhouse,,68,44
68324,Steinbrunn-le-Haut,4411,Mulhouse,,68,44
68325,Steinsoultz,4418,Saint-Louis,,68,44
68326,Sternenberg,4411,Mulhouse,,68,44
68327,Stetten,4418,Saint-Louis,,68,44
68328,Storckensohn,4411,Mulhouse,,68,44
68329,Stosswihr,4405,Colmar,,68,44
68330,Strueth,4411,Mulhouse,,68,44
68331,Sundhoffen,4405,Colmar,,68,44
68332,Tagolsheim,4411,Mulhouse,,68,44
68333,Tagsdorf,4418,Saint-Louis,,68,44
68334,Thann,4411,Mulhouse,,68,44
68335,Thannenkirch,4405,Colmar,,68,44
68336,Traubach-le-Bas,4411,Mulhouse,,68,44
68337,Traubach-le-Haut,4411,Mulhouse,,68,44
68338,Turckheim,4405,Colmar,,68,44
68340,Ueberstrass,4411,Mulhouse,,68,44
68341,Uffheim,4418,Saint-Louis,,68,44
68342,Uffholtz,4411,Mulhouse,,68,44
68343,Ungersheim,4411,Mulhouse,,68,44
68344,Urbès,4411,Mulhouse,,68,44
68345,Urschenheim,4405,Colmar,,68,44
68347,Vieux-Ferrette,4418,Saint-Louis,,68,44
68348,Vieux-Thann,4411,Mulhouse,,68,44
68349,Village-Neuf,4418,Saint-Louis,,68,44
68350,Vœgtlinshoffen,4405,Colmar,,68,44
68351,Vogelgrun,4405,Colmar,,68,44
68352,Volgelsheim,4405,Colmar,,68,44
68353,Wahlbach,4418,Saint-Louis,,68,44
68354,Walbach,4405,Colmar,,68,44
68355,Waldighofen,4418,Saint-Louis,,68,44
68356,Walheim,4411,Mulhouse,,68,44
68357,Waltenheim,4418,Saint-Louis,,68,44
68358,Wasserbourg,4405,Colmar,,68,44
68359,Wattwiller,4411,Mulhouse,,68,44
68360,Weckolsheim,4405,Colmar,,68,44
68361,Wegscheid,4411,Mulhouse,,68,44
68362,Wentzwiller,4418,Saint-Louis,,68,44
68363,Werentzhouse,4418,Saint-Louis,,68,44
68364,Westhalten,4405,Colmar,,68,44
68365,Wettolsheim,4405,Colmar,,68,44
68366,Wickerschwihr,4405,Colmar,,68,44
68367,Widensolen,4405,Colmar,,68,44
68368,Wihr-au-Val,4405,Colmar,,68,44
68370,Wildenstein,4411,Mulhouse,,68,44
68371,Willer,4418,Saint-Louis,,68,44
68372,Willer-sur-Thur,4411,Mulhouse,,68,44
68373,Winkel,4418,Saint-Louis,,68,44
68374,Wintzenheim,4405,Colmar,,68,44
68375,Wittelsheim,4411,Mulhouse,,68,44
68376,Wittenheim,4411,Mulhouse,,68,44
68377,Wittersdorf,4411,Mulhouse,,68,44
68378,Wolfersdorf,4411,Mulhouse,,68,44
68379,Wolfgantzen,4405,Colmar,,68,44
68380,Wolschwiller,4418,Saint-Louis,,68,44
68381,Wuenheim,4411,Mulhouse,,68,44
68382,Zaessingue,4418,Saint-Louis,,68,44
68383,Zellenberg,4405,Colmar,,68,44
68384,Zillisheim,4411,Mulhouse,,68,44
68385,Zimmerbach,4405,Colmar,,68,44
68386,Zimmersheim,4411,Mulhouse,,68,44
69001,Affoux,8430,Tarare,,69,84
69002,Aigueperse,8434,Villefranche-sur-Saône,,69,84
69003,Albigny-sur-Saône,8421,Lyon,,69,84
69004,Alix,8421,Lyon,,69,84
69005,Ambérieux,8421,Lyon,,69,84
69006,Amplepuis,8430,Tarare,,69,84
69007,Ampuis,8433,Vienne-Annonay,,69,84
69008,Ancy,8430,Tarare,,69,84
69009,Anse,8421,Lyon,,69,84
69010,L'Arbresle,8421,Lyon,,69,84
69012,Les Ardillats,8434,Villefranche-sur-Saône,,69,84
69013,Arnas,8434,Villefranche-sur-Saône,,69,84
69014,Aveize,8428,Saint-Étienne,,69,84
69016,Azolette,8434,Villefranche-sur-Saône,,69,84
69017,Bagnols,8421,Lyon,,69,84
69018,Beaujeu,8434,Villefranche-sur-Saône,,69,84
69019,Belleville-en-Beaujolais,8434,Villefranche-sur-Saône,,69,84
69020,Belmont-d'Azergues,8421,Lyon,,69,84
69021,Bessenay,8421,Lyon,,69,84
69022,Bibost,8421,Lyon,,69,84
69023,Blacé,8434,Villefranche-sur-Saône,,69,84
69024,Val d'Oingt,8421,Lyon,,69,84
69026,Le Breuil,8421,Lyon,,69,84
69027,Brignais,8421,Lyon,,69,84
69028,Brindas,8421,Lyon,,69,84
69029,Bron,8421,Lyon,,69,84
69030,Brullioles,8421,Lyon,,69,84
69031,Brussieu,8421,Lyon,,69,84
69032,Bully,8421,Lyon,,69,84
69033,Cailloux-sur-Fontaines,8421,Lyon,,69,84
69034,Caluire-et-Cuire,8421,Lyon,,69,84
69035,Cenves,8434,Villefranche-sur-Saône,,69,84
69036,Cercié,8434,Villefranche-sur-Saône,,69,84
69037,Chambost-Allières,8430,Tarare,,69,84
69038,Chambost-Longessaigne,8428,Saint-Étienne,,69,84
69039,Chamelet,8421,Lyon,,69,84
69040,Champagne-au-Mont-d'Or,8421,Lyon,,69,84
69042,La Chapelle-sur-Coise,8428,Saint-Étienne,,69,84
69043,Chaponost,8421,Lyon,,69,84
69044,Charbonnières-les-Bains,8421,Lyon,,69,84
69045,Charentay,8434,Villefranche-sur-Saône,,69,84
69046,Charly,8421,Lyon,,69,84
69047,Charnay,8421,Lyon,,69,84
69049,Chasselay,8421,Lyon,,69,84
69050,Châtillon,8421,Lyon,,69,84
69051,Chaussan,8421,Lyon,,69,84
69052,Chazay-d'Azergues,8421,Lyon,,69,84
69053,Chénas,8434,Villefranche-sur-Saône,,69,84
69054,Chénelette,8430,Tarare,,69,84
69055,Les Chères,8421,Lyon,,69,84
69056,Chessy,8421,Lyon,,69,84
69057,Chevinay,8421,Lyon,,69,84
69058,Chiroubles,8434,Villefranche-sur-Saône,,69,84
69059,Civrieux-d'Azergues,8421,Lyon,,69,84
69060,Claveisolles,8430,Tarare,,69,84
69061,Cogny,8434,Villefranche-sur-Saône,,69,84
69062,Coise,8428,Saint-Étienne,,69,84
69063,Collonges-au-Mont-d'Or,8421,Lyon,,69,84
69064,Condrieu,8433,Vienne-Annonay,,69,84
69065,Corcelles-en-Beaujolais,8434,Villefranche-sur-Saône,,69,84
69066,Cours,8430,Tarare,,69,84
69067,Courzieu,8421,Lyon,,69,84
69068,Couzon-au-Mont-d'Or,8421,Lyon,,69,84
69069,Craponne,8421,Lyon,,69,84
69070,Cublize,8430,Tarare,,69,84
69071,Curis-au-Mont-d'Or,8421,Lyon,,69,84
69072,Dardilly,8421,Lyon,,69,84
69074,Denicé,8434,Villefranche-sur-Saône,,69,84
69075,Dième,8430,Tarare,,69,84
69076,Dommartin,8421,Lyon,,69,84
69077,Dracé,8434,Villefranche-sur-Saône,,69,84
69078,Duerne,8421,Lyon,,69,84
69080,Échalas,8421,Lyon,,69,84
69081,Écully,8421,Lyon,,69,84
69082,Émeringes,8434,Villefranche-sur-Saône,,69,84
69083,Éveux,8421,Lyon,,69,84
69084,Fleurie,8434,Villefranche-sur-Saône,,69,84
69085,Fleurieu-sur-Saône,8421,Lyon,,69,84
69086,Fleurieux-sur-l'Arbresle,8421,Lyon,,69,84
69087,Fontaines-Saint-Martin,8421,Lyon,,69,84
69088,Fontaines-sur-Saône,8421,Lyon,,69,84
69089,Francheville,8421,Lyon,,69,84
69090,Frontenas,8421,Lyon,,69,84
69091,Givors,8421,Lyon,,69,84
69092,Gleizé,8434,Villefranche-sur-Saône,,69,84
69093,Grandris,8430,Tarare,,69,84
69094,Grézieu-la-Varenne,8421,Lyon,,69,84
69095,Grézieu-le-Marché,8428,Saint-Étienne,,69,84
69096,Grigny-sur-Rhône,8421,Lyon,,69,84
69097,Les Haies,8421,Lyon,,69,84
69098,Les Halles,8428,Saint-Étienne,,69,84
69099,Haute-Rivoire,8428,Saint-Étienne,,69,84
69100,Irigny,8421,Lyon,,69,84
69102,Joux,8430,Tarare,,69,84
69103,Juliénas,8434,Villefranche-sur-Saône,,69,84
69104,Jullié,8434,Villefranche-sur-Saône,,69,84
69105,Lacenas,8434,Villefranche-sur-Saône,,69,84
69106,Lachassagne,8421,Lyon,,69,84
69107,Lamure-sur-Azergues,8430,Tarare,,69,84
69108,Lancié,8434,Villefranche-sur-Saône,,69,84
69109,Lantignié,8434,Villefranche-sur-Saône,,69,84
69110,Larajasse,8428,Saint-Étienne,,69,84
69111,Légny,8421,Lyon,,69,84
69112,Lentilly,8421,Lyon,,69,84
69113,Létra,8421,Lyon,,69,84
69114,Porte des Pierres Dorées,8421,Lyon,,69,84
69115,Limas,8434,Villefranche-sur-Saône,,69,84
69116,Limonest,8421,Lyon,,69,84
69117,Lissieu,8421,Lyon,,69,84
69118,Loire-sur-Rhône,8421,Lyon,,69,84
69119,Longes,8421,Lyon,,69,84
69120,Longessaigne,8421,Lyon,,69,84
69121,Lozanne,8421,Lyon,,69,84
69122,Lucenay,8421,Lyon,,69,84
69123,Lyon,8421,Lyon,,69,84
69124,Marchampt,8434,Villefranche-sur-Saône,,69,84
69125,Marcilly-d'Azergues,8421,Lyon,,69,84
69126,Marcy,8421,Lyon,,69,84
69127,Marcy-l'Étoile,8421,Lyon,,69,84
69130,Meaux-la-Montagne,8430,Tarare,,69,84
69131,Messimy,8421,Lyon,,69,84
69132,Meys,8428,Saint-Étienne,,69,84
69133,Millery,8421,Lyon,,69,84
69134,Moiré,8421,Lyon,,69,84
69135,Deux-Grosnes,8434,Villefranche-sur-Saône,,69,84
69136,Montagny,8421,Lyon,,69,84
69137,Montmelas-Saint-Sorlin,8434,Villefranche-sur-Saône,,69,84
69138,Montromant,8421,Lyon,,69,84
69139,Montrottier,8421,Lyon,,69,84
69140,Morancé,8421,Lyon,,69,84
69141,Mornant,8421,Lyon,,69,84
69142,La Mulatière,8421,Lyon,,69,84
69143,Neuville-sur-Saône,8421,Lyon,,69,84
69145,Odenas,8434,Villefranche-sur-Saône,,69,84
69148,Orliénas,8421,Lyon,,69,84
69149,Oullins-Pierre-Bénite,8421,Lyon,,69,84
69151,Le Perréon,8434,Villefranche-sur-Saône,,69,84
69153,Poleymieux-au-Mont-d'Or,8421,Lyon,,69,84
